ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,account_no,email,First Name,Last Name
2118,1964,2n Cycle,Married,72124,0,1,10/9/2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,2.96E+11,mtootle@veltech.edu.in,Magaly,Tootle
8812,1979,2n Cycle,Divorced,72125,1,0,10/3/2013,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2.96E+11,btaube@veltech.edu.in,Barbra,Taube
6616,1975,Graduation,Together,72126,0,1,23-10-2013,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,2.96E+11,kgagnier@veltech.edu.in,Kermit,Gagnier
2797,1977,Graduation,Married,72127,0,1,20-08-2013,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,2.96E+11,rmcentire@veltech.edu.in,Renna,Mcentire
4328,1986,2n Cycle,Married,72128,1,0,7/9/2013,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,okleven@veltech.edu.in,Omer,Kleven
9167,1956,Graduation,Married,72129,0,1,26-03-2013,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,2.96E+11,rsimmers@veltech.edu.in,Robby,Simmers
10560,1980,PhD,Single,72130,1,0,16-06-2014,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2.96E+11,yfunderburg@veltech.edu.in,Yukiko,Funderburg
2631,1982,Graduation,Together,72131,0,0,8/5/2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,2.96E+11,mrounds@veltech.edu.in,Monte,Rounds
8312,1961,Basic,Married,72132,0,0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,csisler@veltech.edu.in,Clotilde,Sisler
5534,1975,Master,Married,72133,0,1,20-10-2013,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,2.96E+11,eholladay@veltech.edu.in,Evan,Holladay
5093,1974,PhD,Divorced,72134,1,0,18-09-2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,2.96E+11,skenney@veltech.edu.in,Shayla,Kenney
7592,1946,PhD,Married,72135,0,0,18-04-2013,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,2.96E+11,pwinton@veltech.edu.in,Paola,Winton
8895,1985,Graduation,Single,72136,0,0,5/10/2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,2.96E+11,vtreadwell@veltech.edu.in,Von,Treadwell
8584,1952,PhD,Together,72137,0,0,8/6/2013,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,2.96E+11,rdevaney@veltech.edu.in,Rachael,Devaney
2694,1967,Graduation,Married,72138,0,1,18-03-2014,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,cwymore@veltech.edu.in,Cordelia,Wymore
8910,1955,Graduation,Together,72139,1,1,29-10-2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,2.96E+11,tbayne@veltech.edu.in,Ted,Bayne
7433,1985,Graduation,Single,72140,1,0,29-08-2012,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,2.96E+11,edambrosia@veltech.edu.in,Evette,Dambrosia
164,1977,PhD,Married,72141,0,0,13-10-2012,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,2.96E+11,lrickman@veltech.edu.in,Lincoln,Rickman
10477,1973,PhD,Together,72142,1,0,6/8/2013,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,2.96E+11,mring@veltech.edu.in,Moshe,Ring
2681,1984,2n Cycle,Married,72143,0,0,1/8/2013,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,2.96E+11,cterhaar@veltech.edu.in,Carman,Terhaar
5150,1979,Basic,Single,72144,1,0,17-12-2012,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,cshifflett@veltech.edu.in,Corinne,Shifflett
5283,1976,PhD,Single,72145,1,1,17-02-2014,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,2.96E+11,glitz@veltech.edu.in,Goldie,Litz
9645,1968,Graduation,Married,72146,0,0,14-10-2012,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,2.96E+11,mchmiel@veltech.edu.in,May,Chmiel
10678,1959,Graduation,Together,72147,0,1,28-11-2013,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,2.96E+11,ecoddington@veltech.edu.in,Edwina,Coddington
7261,1971,Graduation,Together,72148,1,1,1/1/2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,2.96E+11,cyann@veltech.edu.in,Caridad,Yann
9648,1967,Graduation,Single,72149,1,1,3/11/2012,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,2.96E+11,sbraithwaite@veltech.edu.in,Sarah,Braithwaite
2870,1973,Graduation,Married,72150,0,1,21-09-2012,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,2.96E+11,tkistner@veltech.edu.in,Tobie,Kistner
8008,1983,Graduation,Together,72151,1,0,9/12/2013,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,2.96E+11,bwolken@veltech.edu.in,Beverlee,Wolken
1513,1979,2n Cycle,Together,72152,1,1,28-08-2012,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,2.96E+11,cgrasso@veltech.edu.in,Carolyn,Grasso
6173,1979,Graduation,Together,72153,0,1,2/11/2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,2.96E+11,rboan@veltech.edu.in,Rochel,Boan
1419,1950,Graduation,Together,72154,1,1,5/8/2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2.96E+11,hscotti@veltech.edu.in,Hortense,Scotti
9150,1963,PhD,Single,72155,1,1,12/4/2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2.96E+11,dkelton@veltech.edu.in,Domingo,Kelton
7960,1962,2n Cycle,Together,72156,0,0,15-08-2013,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,2.96E+11,clone@veltech.edu.in,Clark,Lone
1250,1976,Graduation,Single,72157,1,0,7/2/2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,zlizaola@veltech.edu.in,Zada,Lizaola
9905,1952,Graduation,Together,72158,1,1,13-07-2013,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,2.96E+11,taugusta@veltech.edu.in,Tajuana,Augusta
10691,1960,Master,Married,72159,1,1,14-06-2013,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2.96E+11,dbenningfield@veltech.edu.in,Donya,Benningfield
7002,1955,Graduation,Single,72160,0,1,3/10/2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,2.96E+11,hstebbins@veltech.edu.in,Harold,Stebbins
2952,1977,Master,Single,72161,1,0,16-04-2014,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,estoller@veltech.edu.in,Eva,Stoller
8439,1964,Graduation,Together,72162,0,2,6/6/2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,2.96E+11,ocrosier@veltech.edu.in,Oswaldo,Crosier
762,1981,2n Cycle,Together,72163,1,0,2/5/2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,2.96E+11,smccready@veltech.edu.in,Shery,Mccready
2831,1976,Graduation,Together,72164,0,1,27-06-2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,2.96E+11,tlenhardt@veltech.edu.in,Theron,Lenhardt
6977,1974,Graduation,Together,72165,0,1,14-10-2012,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,2.96E+11,acovert@veltech.edu.in,Ashely,Covert
6289,1951,Master,Together,72166,1,1,28-04-2013,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,2.96E+11,emagers@veltech.edu.in,Elden,Magers
4168,1966,Graduation,Single,72167,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,2.96E+11,edevries@veltech.edu.in,Ethyl,Devries
8397,1951,Graduation,Married,72168,1,1,10/1/2014,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,2.96E+11,vleonhardt@veltech.edu.in,Virgilio,Leonhardt
9284,1958,Graduation,Together,72169,0,1,8/6/2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,2.96E+11,tvillalta@veltech.edu.in,Twila,Villalta
6237,1966,PhD,Single,72170,0,2,7/12/2013,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,2.96E+11,sburson@veltech.edu.in,Shandra,Burson
3130,1964,Graduation,Single,72171,1,1,4/6/2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2.96E+11,ndupler@veltech.edu.in,Natalie,Dupler
1619,1956,Graduation,Married,72172,0,0,28-04-2014,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,2.96E+11,dburkley@veltech.edu.in,Deloras,Burkley
1990,1974,PhD,Single,72173,0,0,5/11/2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,2.96E+11,dmcfarland@veltech.edu.in,Dani,Mcfarland
5513,1966,Graduation,Together,72174,1,1,4/10/2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2.96E+11,lbrenton@veltech.edu.in,Laurinda,Brenton
269,1963,PhD,Single,72175,0,1,16-11-2012,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,2.96E+11,jbranum@veltech.edu.in,Jovita,Branum
8093,1969,Master,Married,72176,0,0,28-06-2014,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,2.96E+11,asamms@veltech.edu.in,Aleida,Samms
10513,1992,Graduation,Together,72177,0,0,20-01-2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,2.96E+11,fdudgeon@veltech.edu.in,Francoise,Dudgeon
10177,1954,Graduation,Divorced,72178,0,1,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,2.96E+11,dgregoire@veltech.edu.in,Dena,Gregoire
2549,1983,PhD,Together,72179,1,0,21-07-2013,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,2.96E+11,cfreese@veltech.edu.in,Catherine,Freese
5782,1982,2n Cycle,Together,72180,0,1,28-09-2013,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,2.96E+11,ssatcher@veltech.edu.in,Shanell,Satcher
10057,1951,Graduation,Single,72181,0,0,19-07-2013,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,2.96E+11,mpropp@veltech.edu.in,Malik,Propp
10307,1956,Graduation,Married,72182,0,2,31-08-2013,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,2.96E+11,cadcox@veltech.edu.in,Christiana,Adcox
8566,1961,PhD,Together,72183,1,1,15-06-2014,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2.96E+11,dkanagy@veltech.edu.in,Debi,Kanagy
2415,1962,Graduation,Together,72184,0,1,7/4/2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,2.96E+11,jbowlin@veltech.edu.in,Josefina,Bowlin
5684,1971,Master,Divorced,72185,1,1,11/10/2013,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2.96E+11,aminjares@veltech.edu.in,Arthur,Minjares
8334,1971,Master,Single,72186,1,1,4/10/2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2.96E+11,afurrow@veltech.edu.in,Ambrose,Furrow
9166,1968,Graduation,Married,72187,0,1,9/8/2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,2.96E+11,khennessee@veltech.edu.in,Karine,Hennessee
1440,1978,2n Cycle,Together,72188,0,0,4/9/2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,2.96E+11,cmorita@veltech.edu.in,Curt,Morita
78,1969,Graduation,Married,72189,1,0,15-09-2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,2.96E+11,tsoderquist@veltech.edu.in,Tisha,Soderquist
5441,1965,PhD,Widow,72190,0,1,25-08-2013,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,2.96E+11,cprimus@veltech.edu.in,Colby,Primus
5302,1986,Graduation,Together,72191,0,0,15-02-2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,2.96E+11,jarchibald@veltech.edu.in,Jeromy,Archibald
4687,1958,Master,Married,72192,0,0,23-05-2013,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,2.96E+11,bdensmore@veltech.edu.in,Bruno,Densmore
1087,1975,Master,Together,72193,1,0,22-05-2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,2.96E+11,kweinstock@veltech.edu.in,Kristyn,Weinstock
6859,1987,Graduation,Single,72194,1,0,8/10/2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,2.96E+11,nfarner@veltech.edu.in,Nana,Farner
9860,1959,Graduation,Together,72195,0,1,15-03-2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2.96E+11,bbrasfield@veltech.edu.in,Boyd,Brasfield
7129,1962,PhD,Married,72196,0,1,17-02-2013,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,2.96E+11,mbarberio@veltech.edu.in,Marci,Barberio
5866,1974,Graduation,Together,72197,1,0,20-03-2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2.96E+11,agonzalas@veltech.edu.in,Angelica,Gonzalas
10521,1977,Graduation,Married,72198,1,1,11/9/2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,2.96E+11,dabdalla@veltech.edu.in,Deeanna,Abdalla
7393,1978,Graduation,Together,72199,1,1,10/12/2012,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2.96E+11,lbiederman@veltech.edu.in,Lee,Biederman
7849,1970,PhD,Married,72200,0,0,9/9/2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,2.96E+11,bbeckmann@veltech.edu.in,Buena,Beckmann
332,1957,Graduation,Married,72201,0,1,22-03-2013,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,2.96E+11,lalameda@veltech.edu.in,Laticia,Alameda
9847,1955,2n Cycle,Married,72202,0,1,3/8/2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,gschimke@veltech.edu.in,Gillian,Schimke
531,1954,PhD,Divorced,72203,0,1,22-09-2012,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,2.96E+11,valbertini@veltech.edu.in,Valery,Albertini
9576,1982,PhD,Together,72204,1,0,11/2/2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,2.96E+11,sclyburn@veltech.edu.in,Sherrill,Clyburn
6906,1953,Master,Widow,72205,0,0,3/6/2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,2.96E+11,trakow@veltech.edu.in,Tasha,Rakow
7419,1968,Master,Divorced,72206,1,0,23-04-2014,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,alintner@veltech.edu.in,Alecia,Lintner
3170,1957,Master,Together,72207,0,0,31-08-2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,2.96E+11,jsaylors@veltech.edu.in,Jesenia,Saylors
8527,1965,Master,Together,72208,1,1,7/12/2013,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,2.96E+11,lweisman@veltech.edu.in,Latoria,Weisman
7872,1975,PhD,Married,72209,0,0,12/9/2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,2.96E+11,tarnott@veltech.edu.in,Tarra,Arnott
9931,1963,PhD,Married,72210,1,1,23-06-2014,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,2.96E+11,stipping@veltech.edu.in,Saturnina,Tipping
10595,1990,Graduation,Married,72211,0,0,8/7/2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2.96E+11,trodriques@veltech.edu.in,Traci,Rodriques
4609,1966,PhD,Married,72212,0,1,11/1/2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,2.96E+11,storrence@veltech.edu.in,Sandy,Torrence
5010,1988,Graduation,Single,72213,1,0,2/2/2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2.96E+11,yrouse@veltech.edu.in,Yetta,Rouse
4427,1995,2n Cycle,Single,72214,0,0,18-09-2012,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,2.96E+11,vhu@veltech.edu.in,Veronique,Hu
11148,1975,Graduation,Together,72215,1,0,19-05-2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2.96E+11,slamantia@veltech.edu.in,Shavonda,Lamantia
1168,1978,PhD,Married,72216,0,0,29-10-2012,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,2.96E+11,hmccool@veltech.edu.in,Halley,Mccool
9595,1961,Graduation,Together,72217,0,0,11/1/2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,2.96E+11,lgrantham@veltech.edu.in,Lael,Grantham
10163,1984,PhD,Single,72218,0,0,10/9/2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,2.96E+11,cimai@veltech.edu.in,Carmelita,Imai
2886,1971,Master,Divorced,72219,0,1,12/8/2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,2.96E+11,kalexis@veltech.edu.in,Kiara,Alexis
6710,1951,Master,Single,84023,2,1,17-11-2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,2.96E+11,cchynoweth@veltech.edu.in,Corrine,Chynoweth
5316,1976,Master,Together,84024,0,0,4/7/2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,2.96E+11,akrieger@veltech.edu.in,Arden,Krieger
9029,1972,PhD,Married,84025,0,0,26-01-2013,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,2.96E+11,lcaines@veltech.edu.in,Lizette,Caines
521,1985,Graduation,Together,84026,1,0,18-09-2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,2.96E+11,pleisy@veltech.edu.in,Paz,Leisy
1459,1966,PhD,Married,84027,0,1,7/11/2012,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,2.96E+11,gwatrous@veltech.edu.in,Genia,Watrous
10241,1975,2n Cycle,Divorced,84028,0,0,15-12-2013,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2.96E+11,pver@veltech.edu.in,Petrina,Ver
1630,1979,Graduation,Single,84029,0,1,7/8/2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,2.96E+11,ascroggins@veltech.edu.in,Alan,Scroggins
3254,1971,Graduation,Married,84030,1,0,14-10-2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,2.96E+11,labsher@veltech.edu.in,Laurena,Absher
9064,1982,Graduation,Married,84031,0,0,9/11/2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,2.96E+11,gemmons@veltech.edu.in,Geralyn,Emmons
3678,1973,Graduation,Widow,84032,1,1,7/10/2012,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,2.96E+11,ymontana@veltech.edu.in,Yoko,Montana
4227,1968,Master,Together,84033,1,1,6/9/2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2.96E+11,lslaugh@veltech.edu.in,Lacey,Slaugh
9467,1984,Graduation,Single,84034,1,0,11/5/2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,yedick@veltech.edu.in,Yuriko,Edick
8486,1971,Master,Together,84035,1,0,1/10/2012,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,2.96E+11,cskow@veltech.edu.in,Chong,Skow
2186,1977,2n Cycle,Together,84036,0,0,10/3/2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,2.96E+11,rthomas@veltech.edu.in,Rhonda,Thomas
3286,1967,PhD,Divorced,84037,1,0,1/3/2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,dhollifield@veltech.edu.in,Deadra,Hollifield
8602,1964,Graduation,Divorced,84038,0,1,12/6/2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,2.96E+11,rarboleda@veltech.edu.in,Retha,Arboleda
3722,1972,Graduation,Single,84039,1,1,16-04-2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2.96E+11,labe@veltech.edu.in,Landon,Abe
6715,1948,PhD,Single,84040,0,1,2/1/2013,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,2.96E+11,sshaughnessy@veltech.edu.in,Samella,Shaughnessy
4796,1952,Graduation,Divorced,84041,0,1,19-04-2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,2.96E+11,lsolt@veltech.edu.in,Lonna,Solt
9612,1987,2n Cycle,Single,84042,0,0,7/2/2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2.96E+11,rmcgrew@veltech.edu.in,Ranee,Mcgrew
3766,1959,Master,Widow,84043,0,0,16-08-2012,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,2.96E+11,aglazer@veltech.edu.in,Aundrea,Glazer
1399,1958,Graduation,Married,84044,0,0,21-01-2014,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,2.96E+11,tpriester@veltech.edu.in,Tawanna,Priester
1570,1951,PhD,Together,84045,0,1,19-02-2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,2.96E+11,rsorrels@veltech.edu.in,Rosamaria,Sorrels
3426,1975,Graduation,Divorced,84046,1,0,15-07-2013,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,2.96E+11,mvitolo@veltech.edu.in,Malinda,Vitolo
3074,1984,PhD,Married,84047,0,0,15-10-2012,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,2.96E+11,nyokota@veltech.edu.in,Ninfa,Yokota
8341,1969,PhD,Married,84048,1,0,30-04-2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,2.96E+11,tdunmire@veltech.edu.in,Toby,Dunmire
5180,1968,PhD,Divorced,84049,0,1,18-04-2014,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,2.96E+11,cramsdell@veltech.edu.in,Cassy,Ramsdell
6461,1969,Master,Single,84050,0,1,19-05-2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,2.96E+11,jpelosi@veltech.edu.in,Jena,Pelosi
7679,1985,PhD,Single,84051,0,0,19-05-2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,2.96E+11,ltowry@veltech.edu.in,Leigha,Towry
10702,1984,Graduation,Single,84052,1,0,3/11/2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,2.96E+11,eeder@veltech.edu.in,Elijah,Eder
7505,1957,PhD,Married,84053,1,1,19-01-2014,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2.96E+11,swiltshire@veltech.edu.in,Shakira,Wiltshire
5113,1971,PhD,Divorced,84054,0,0,7/11/2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,2.96E+11,ovancleave@veltech.edu.in,Odis,Vancleave
10858,1975,Graduation,Together,84055,1,1,9/9/2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,2.96E+11,iboan@veltech.edu.in,Isabell,Boan
2961,1982,Graduation,Married,84056,1,0,26-02-2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,2.96E+11,gcartledge@veltech.edu.in,Gertrud,Cartledge
2747,1988,PhD,Married,84057,0,0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,2.96E+11,rkapoor@veltech.edu.in,Raina,Kapoor
3010,1989,Master,Together,84058,0,0,2/5/2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,2.96E+11,ikrings@veltech.edu.in,Isis,Krings
5790,1985,Graduation,Married,84059,1,0,27-01-2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2.96E+11,vdevlin@veltech.edu.in,Viola,Devlin
6892,1968,Graduation,Divorced,84060,0,1,3/6/2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,2.96E+11,vperone@veltech.edu.in,Viki,Perone
1743,1974,Graduation,Single,84061,0,0,26-05-2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,2.96E+11,fgranado@veltech.edu.in,Felica,Granado
3578,1949,Graduation,Divorced,84062,0,1,20-10-2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,2.96E+11,mhuggett@veltech.edu.in,Meagan,Huggett
